time,V_C.nT0,V_C.T0,V_C.nT1,V_C.T1,V_C.aPD1,V_C.aPDL1,V_C.aCTLA4,V_C.Th,V_C.cabozantinib,V_C.A_site1,V_C.A_site2,V_P.nT0,V_P.T0,V_P.nT1,V_P.T1,V_P.aPD1,V_P.aPDL1,V_P.aCTLA4,V_P.Th,V_P.cabozantinib,V_T.C_x,V_T.T1_exh,V_T.Th_exh,V_T.C1,V_T.K,V_T.c_vas,V_T.C2,V_T.T0,V_T.T1,V_T.IFNg,V_T.APC,V_T.mAPC,V_T.P0,V_T.P1,V_T.aPD1,V_T.aPDL1,V_T.aCTLA4,V_T.Th,V_T.TGFb,V_T.MDSC,V_T.NO,V_T.ArgI,V_T.CCL2,V_T.cabozantinib,V_T.Mac_M1,V_T.Mac_M2,V_T.IL12,V_T.IL10,V_T.Fib,V_T.CAF,V_T.ECM,V_LN.nT0,V_LN.aT0,V_LN.T0,V_LN.IL2,V_LN.nT1,V_LN.aT1,V_LN.T1,V_LN.APC,V_LN.mAPC,V_LN.aPD1,V_LN.aPDL1,V_LN.aCTLA4,V_LN.aTh,V_LN.Th,V_LN.cabozantinib,V_e.P0,V_e.p0,V_e.P1,V_e.p1,A_e.M1,A_e.M1p0,A_e.M1p1,A_s.M1,A_s.M1p0,A_s.M1p1,syn_T_C1.PD1_PDL1,syn_T_C1.PD1_PDL2,syn_T_C1.PD1,syn_T_C1.PDL1,syn_T_C1.PDL2,syn_T_C1.PD1_aPD1,syn_T_C1.PD1_aPD1_PD1,syn_T_C1.PDL1_aPDL1,syn_T_C1.PDL1_aPDL1_PDL1,syn_T_C1.TPDL1,syn_T_C1.TPDL1_aPDL1,syn_T_C1.TPDL1_aPDL1_TPDL1,syn_T_C1.CD28_CD80,syn_T_C1.CD28_CD80_CD28,syn_T_C1.CD28_CD86,syn_T_C1.CD80_CTLA4,syn_T_C1.CD80_CTLA4_CD80,syn_T_C1.CTLA4_CD80_CTLA4,syn_T_C1.CD80_CTLA4_CD80_CTLA4,syn_T_C1.CD86_CTLA4,syn_T_C1.CD86_CTLA4_CD86,syn_T_C1.PDL1_CD80,syn_T_C1.PDL1_CD80_CD28,syn_T_C1.PDL1_CD80_CTLA4,syn_T_C1.CD28,syn_T_C1.CTLA4,syn_T_C1.CD80,syn_T_C1.CD80m,syn_T_C1.CD86,syn_T_C1.CTLA4_aCTLA4,syn_T_C1.CTLA4_aCTLA4_CTLA4,syn_T_APC.PD1_PDL1,syn_T_APC.PD1_PDL2,syn_T_APC.PD1,syn_T_APC.PDL1,syn_T_APC.PDL2,syn_T_APC.PD1_aPD1,syn_T_APC.PD1_aPD1_PD1,syn_T_APC.PDL1_aPDL1,syn_T_APC.PDL1_aPDL1_PDL1,syn_T_APC.TPDL1,syn_T_APC.TPDL1_aPDL1,syn_T_APC.TPDL1_aPDL1_TPDL1,syn_T_APC.CD28_CD80,syn_T_APC.CD28_CD80_CD28,syn_T_APC.CD28_CD86,syn_T_APC.CD80_CTLA4,syn_T_APC.CD80_CTLA4_CD80,syn_T_APC.CTLA4_CD80_CTLA4,syn_T_APC.CD80_CTLA4_CD80_CTLA4,syn_T_APC.CD86_CTLA4,syn_T_APC.CD86_CTLA4_CD86,syn_T_APC.PDL1_CD80,syn_T_APC.PDL1_CD80_CD28,syn_T_APC.PDL1_CD80_CTLA4,syn_T_APC.CD28,syn_T_APC.CTLA4,syn_T_APC.CD80,syn_T_APC.CD80m,syn_T_APC.CD86,syn_T_APC.CTLA4_aCTLA4,syn_T_APC.CTLA4_aCTLA4_CTLA4,syn_M_C.CD47,syn_M_C.SIRPa,syn_M_C.CD47_SIRPa,syn_M_C.PD1_PDL1,syn_M_C.PD1_PDL2,syn_M_C.PD1,syn_M_C.PDL1,syn_M_C.PDL2,syn_M_C.PD1_aPD1,syn_M_C.PD1_aPD1_PD1,syn_M_C.PDL1_aPDL1,syn_M_C.PDL1_aPDL1_PDL1,syn_M_C.PDL1_CD80,syn_M_C.CD80,syn_M_C.CD80m,syn_M_C.PDL1_total,syn_M_C.PDL2_total
228,1958.94,38567.7,1872.92,8.72566e+06,174.83,0,0,2.99196e+06,310.934,24970.3,95080.5,97584.1,5.62886e+06,93304.1,1.2746e+09,23.0741,0,0,4.37053e+08,0.0407896,1.1217e+09,4.56332e+08,1.30506e+08,1.63917e+10,1.00867e+10,1828.07,1.36062e+09,5.43666e+08,1.77618e+09,0.00176548,293136,64269.6,1.79131e-08,2.14957e-08,6.54975,0,0,1.27572e+09,0.096167,3.75137e+07,2.05565,0.346078,0.323915,1.60953,3.98054e+08,4.60544e+08,0.00549918,0.00530687,1.04248e+08,6.23296e+08,41075.8,21.9543,3115.11,16955.9,0.599884,9.04912,186379,2.71731e+06,1.33518e+06,1.23142e+07,2.60471,0,0,170507,928741,1.57821,1.49374e-08,1.72704e-09,1.79249e-08,2.07241e-09,610.208,0.00526892,0.00632545,20.3408,0.0983267,5.8204,0.34826,0.16851,0.0459785,112.211,15.229,0.288473,91.7691,5.93872e-27,4.61068e-20,553.167,0,0,1.60709,32.3779,754.478,0.0124885,0.000328219,0.0019552,0.000205543,4.73547,47.1917,2.58142,104.015,0.80829,291.186,0.118796,0.0199422,0.781362,93.622,0,0,0.719946,0.289482,0.0450682,236.655,26.6902,0.293503,91.5208,2.16451e-26,3.54415e-19,553.167,0,0,0.70611,13.8814,760.104,0.0052657,6.23138e-05,0.000771974,3.65418e-05,4.57828,47.1061,3.64551,143.334,1.06889,284.135,0.111242,0.00897945,0.523203,96.6606,0,0,300.951,0.95136,99.0486,0.0824844,0.0372778,0.0100845,121.173,15.3602,0.0632709,4.41464,0,0,98.7087,24.9253,27.6681,219.964,15.3975
229,1958.95,38808.3,1872.93,8.73176e+06,173.743,0,0,2.99482e+06,295.087,23072,93740.1,97584.6,5.664e+06,93304.2,1.27549e+09,22.936,0,0,4.37471e+08,0.0387108,1.11829e+09,4.57252e+08,1.30432e+08,1.63387e+10,1.01363e+10,1826.33,1.35615e+09,5.4435e+08,1.77565e+09,0.00176876,292838,64124.9,1.78657e-08,2.14389e-08,6.52292,0,0,1.27459e+09,0.0964457,3.75246e+07,2.06089,0.347011,0.323592,1.5275,3.97615e+08,4.60953e+08,0.00550596,0.0053237,1.03991e+08,6.23739e+08,41116.7,21.9547,3127.9,17024.9,0.599865,9.04985,186376,2.71713e+06,1.33518e+06,1.23168e+07,2.59404,0,0,170492,928621,1.49778,1.48984e-08,1.72253e-09,1.78781e-08,2.067e-09,610.23,0.00525559,0.00630944,20.3415,0.0986044,5.81906,0.34913,0.168912,0.0460728,112.261,15.234,0.28788,91.7687,5.93607e-27,4.61068e-20,553.167,0,0,1.60644,32.3648,754.479,0.0124835,0.000327953,0.00195439,0.000205375,4.73545,47.1916,2.58208,104.042,0.808494,291.186,0.118795,0.0199342,0.781215,93.6221,0,0,0.721896,0.290209,0.0451605,236.811,26.7025,0.292899,91.5197,2.16308e-26,3.54415e-19,553.167,0,0,0.705417,13.8678,760.105,0.0052605,6.21912e-05,0.000771207,3.64697e-05,4.57826,47.1059,3.64622,143.362,1.0691,284.135,0.111241,0.00897065,0.522962,96.6608,0,0,300.951,0.95136,99.0486,0.0826896,0.0373671,0.0101051,121.226,15.3656,0.0631406,4.41455,0,0,98.7334,24.9157,27.6628,220.042,15.403
230,1958.96,39049.7,1872.93,8.73897e+06,172.665,0,0,2.9961e+06,280.336,21318.1,92418.5,97585.1,5.69925e+06,93304.4,1.27654e+09,22.7986,0,0,4.37657e+08,0.0367756,1.11484e+09,4.58166e+08,1.30357e+08,1.62863e+10,1.01998e+10,1824.6,1.35176e+09,5.45037e+08,1.77508e+09,0.001772,292539,63980.8,1.78179e-08,2.13815e-08,6.49624,0,0,1.27345e+09,0.0967243,3.7535e+07,2.06608,0.347943,0.323272,1.45114,3.97172e+08,4.61354e+08,0.00551269,0.00534045,1.03734e+08,6.24176e+08,41157.3,21.9551,3140.61,17093.6,0.599845,9.05058,186374,2.71696e+06,1.33518e+06,1.23192e+07,2.58342,0,0,170477,928502,1.4229,1.48586e-08,1.71792e-09,1.78303e-08,2.06147e-09,610.251,0.0052417,0.00629277,20.3422,0.0988794,5.81773,0.349999,0.169314,0.0461673,112.31,15.2391,0.28729,91.7683,5.93346e-27,4.61067e-20,553.167,0,0,1.6058,32.3518,754.479,0.0124784,0.000327689,0.00195359,0.000205209,4.73543,47.1914,2.58274,104.068,0.808695,291.186,0.118794,0.0199262,0.781072,93.6222,0,0,0.723844,0.290936,0.0452529,236.965,26.7147,0.292298,91.5186,2.16167e-26,3.54415e-19,553.167,0,0,0.70473,13.8543,760.105,0.00525535,6.20699e-05,0.000770447,3.63984e-05,4.57824,47.1057,3.64693,143.39,1.0693,284.135,0.11124,0.00896192,0.522723,96.6609,0,0,300.951,0.95136,99.0486,0.0828946,0.0374564,0.0101257,121.279,15.3709,0.0630106,4.41445,0,0,98.7577,24.9062,27.6575,220.12,15.4084
231,1958.97,39291.9,1872.93,8.74477e+06,171.596,0,0,2.998e+06,266.597,19697.4,91115.6,97585.6,5.73462e+06,93304.6,1.27739e+09,22.6618,0,0,4.37934e+08,0.0349733,1.11133e+09,4.59074e+08,1.30281e+08,1.62345e+10,1.02772e+10,1822.9,1.34746e+09,5.45725e+08,1.77448e+09,0.00177518,292241,63837.4,1.77696e-08,2.13235e-08,6.46966,0,0,1.2723e+09,0.0970022,3.7545e+07,2.07123,0.348876,0.322954,1.38002,3.96725e+08,4.61749e+08,0.00551934,0.00535707,1.03479e+08,6.24608e+08,41197.7,21.9554,3153.26,17161.9,0.599825,9.05132,186371,2.71678e+06,1.33518e+06,1.23215e+07,2.57285,0,0,170461,928384,1.35317,1.48182e-08,1.71325e-09,1.77818e-08,2.05586e-09,610.272,0.00522752,0.00627575,20.3429,0.0991516,5.81639,0.350868,0.169716,0.0462619,112.359,15.244,0.286701,91.7679,5.9309e-27,4.61067e-20,553.167,0,0,1.60517,32.339,754.479,0.0124734,0.000327429,0.00195279,0.000205045,4.7354,47.1912,2.5834,104.094,0.808895,291.186,0.118794,0.0199184,0.780933,93.6223,0,0,0.72579,0.291662,0.0453455,237.117,26.7268,0.291697,91.5175,2.16029e-26,3.54415e-19,553.167,0,0,0.704049,13.8409,760.105,0.00525025,6.19498e-05,0.000769694,3.63277e-05,4.57821,47.1056,3.64764,143.418,1.0695,284.135,0.11124,0.00895328,0.522489,96.661,0,0,300.951,0.95136,99.0486,0.0830995,0.0375457,0.0101464,121.331,15.3762,0.0628809,4.41436,0,0,98.7816,24.8968,27.6523,220.196,15.4137
232,1958.98,39534.9,1872.94,8.75086e+06,170.535,0,0,3.00048e+06,253.796,18200,89831,97586.1,5.77009e+06,93304.7,1.27827e+09,22.5257,0,0,4.38295e+08,0.033294,1.10778e+09,4.59976e+08,1.30205e+08,1.61835e+10,1.03684e+10,1821.21,1.34325e+09,5.46415e+08,1.77385e+09,0.00177829,291944,63695,1.77207e-08,2.12649e-08,6.44314,0,0,1.27115e+09,0.0972791,3.75545e+07,2.07631,0.349807,0.322638,1.31376,3.96274e+08,4.62137e+08,0.0055259,0.00537356,1.03224e+08,6.25034e+08,41237.9,21.9558,3165.84,17229.8,0.599805,9.05205,186369,2.71661e+06,1.33518e+06,1.23237e+07,2.56231,0,0,170446,928266,1.2882,1.47774e-08,1.70853e-09,1.77328e-08,2.0502e-09,610.294,0.00521323,0.00625859,20.3436,0.099421,5.81505,0.351736,0.170118,0.0463569,112.406,15.2488,0.286113,91.7675,5.9284e-27,4.61067e-20,553.167,0,0,1.60454,32.3264,754.479,0.0124685,0.000327173,0.00195201,0.000204883,4.73538,47.191,2.58404,104.12,0.809092,291.185,0.118793,0.0199106,0.780798,93.6224,0,0,0.727735,0.292389,0.0454384,237.266,26.7386,0.291097,91.5164,2.15893e-26,3.54415e-19,553.167,0,0,0.703376,13.8276,760.105,0.00524521,6.18312e-05,0.00076895,3.6258e-05,4.57819,47.1054,3.64833,143.445,1.06969,284.134,0.111239,0.00894473,0.52226,96.6611,0,0,300.951,0.95136,99.0486,0.0833046,0.037635,0.0101671,121.383,15.3813,0.0627513,4.41427,0,0,98.8051,24.8876,27.6472,220.271,15.419
233,1958.99,39778.5,1872.94,8.75683e+06,169.483,0,0,3.00138e+06,241.863,16816.5,88564.6,97586.6,5.80567e+06,93304.9,1.27914e+09,22.3902,0,0,4.38426e+08,0.0317286,1.10418e+09,4.60872e+08,1.30127e+08,1.61333e+10,1.04735e+10,1819.56,1.33914e+09,5.47106e+08,1.77318e+09,0.00178133,291649,63553.8,1.76714e-08,2.12057e-08,6.41666,0,0,1.27e+09,0.0975547,3.75636e+07,2.08132,0.350737,0.322327,1.25199,3.95819e+08,4.62518e+08,0.00553236,0.00538988,1.02971e+08,6.25454e+08,41277.8,21.9563,3178.36,17297.4,0.599786,9.05279,186366,2.71644e+06,1.33518e+06,1.23257e+07,2.55178,0,0,170431,928149,1.22763,1.47369e-08,1.70385e-09,1.76842e-08,2.04459e-09,610.315,0.00519945,0.00624204,20.3443,0.0996881,5.8137,0.352605,0.170522,0.0464524,112.452,15.2536,0.285524,91.7671,5.92597e-27,4.61067e-20,553.167,0,0,1.60393,32.314,754.48,0.0124636,0.00032692,0.00195124,0.000204724,4.73536,47.1909,2.58467,104.146,0.809285,291.185,0.118792,0.019903,0.780669,93.6225,0,0,0.729681,0.293117,0.0455318,237.413,26.7502,0.290497,91.5153,2.1576e-26,3.54415e-19,553.167,0,0,0.702712,13.8146,760.106,0.00524023,6.17142e-05,0.000768215,3.61891e-05,4.57817,47.1052,3.64902,143.472,1.06989,284.134,0.111238,0.00893629,0.522037,96.6613,0,0,300.951,0.95136,99.0486,0.0835099,0.0377246,0.010188,121.433,15.3864,0.0626215,4.41418,0,0,98.828,24.8786,27.6422,220.344,15.4241
234,1959,40022.9,1872.94,8.76496e+06,168.439,0,0,3.00282e+06,230.733,15538.1,87316,97587.1,5.84135e+06,93305,1.28033e+09,22.2555,0,0,4.38634e+08,0.0302685,1.10054e+09,4.61762e+08,1.30048e+08,1.60841e+10,1.05924e+10,1817.93,1.33513e+09,5.47799e+08,1.77248e+09,0.0017843,291356,63414.1,1.76216e-08,2.11459e-08,6.39018,0,0,1.26883e+09,0.0978285,3.75724e+07,2.08625,0.351666,0.322019,1.19438,3.95361e+08,4.62892e+08,0.0055387,0.005406,1.0272e+08,6.25869e+08,41317.5,21.9567,3190.8,17364.6,0.599766,9.05352,186363,2.71627e+06,1.33518e+06,1.23276e+07,2.54124,0,0,170416,928032,1.17114,1.46954e-08,1.69906e-09,1.76345e-08,2.03884e-09,610.337,0.00518505,0.00622476,20.345,0.0999526,5.81236,0.353475,0.170926,0.0465484,112.497,15.2582,0.284933,91.7668,5.9236e-27,4.61066e-20,553.167,0,0,1.60332,32.3018,754.48,0.0124589,0.000326673,0.00195049,0.000204567,4.73534,47.1907,2.58529,104.171,0.809475,291.185,0.118792,0.0198955,0.780545,93.6226,0,0,0.731627,0.293847,0.0456258,237.556,26.7615,0.289895,91.5143,2.1563e-26,3.54415e-19,553.167,0,0,0.702057,13.8017,760.106,0.00523531,6.15989e-05,0.000767491,3.61213e-05,4.57815,47.1051,3.64969,143.498,1.07008,284.134,0.111238,0.00892796,0.521819,96.6614,0,0,300.951,0.95136,99.0486,0.0837156,0.0378143,0.010209,121.482,15.3913,0.0624915,4.41408,0,0,98.8504,24.8699,27.6374,220.416,15.4291
235,1959.01,40267.9,1872.95,8.77155e+06,167.403,0,0,3.00588e+06,220.347,14356.8,86085,97587.6,5.87713e+06,93305.2,1.28129e+09,22.1214,0,0,4.39082e+08,0.0289061,1.09685e+09,4.62645e+08,1.29969e+08,1.60358e+10,1.07251e+10,1816.34,1.33124e+09,5.48494e+08,1.77175e+09,0.00178718,291066,63276.2,1.75712e-08,2.10855e-08,6.36366,0,0,1.26766e+09,0.0981001,3.75807e+07,2.09109,0.352592,0.321716,1.14062,3.94901e+08,4.63258e+08,0.00554491,0.0054219,1.02471e+08,6.26278e+08,41357,21.9571,3203.17,17431.4,0.599747,9.05426,186361,2.7161e+06,1.33518e+06,1.23293e+07,2.5307,0,0,170401,927916,1.11842,1.46533e-08,1.69418e-09,1.75839e-08,2.03298e-09,610.359,0.00517019,0.00620692,20.3458,0.100214,5.81101,0.354347,0.171331,0.0466452,112.54,15.2626,0.284341,91.7664,5.92131e-27,4.61066e-20,553.167,0,0,1.60273,32.2898,754.48,0.0124542,0.00032643,0.00194975,0.000204415,4.73532,47.1906,2.5859,104.195,0.809661,291.185,0.118791,0.0198882,0.780426,93.6227,0,0,0.733575,0.294578,0.0457205,237.695,26.7725,0.289291,91.5132,2.15504e-26,3.54415e-19,553.167,0,0,0.701412,13.789,760.106,0.00523048,6.14856e-05,0.000766777,3.60546e-05,4.57813,47.1049,3.65036,143.524,1.07027,284.134,0.111237,0.00891977,0.521609,96.6615,0,0,300.951,0.95136,99.0486,0.0839218,0.0379044,0.0102301,121.529,15.3961,0.0623611,4.41399,0,0,98.8722,24.8613,27.6326,220.485,15.434
236,1959.02,40513.5,1872.95,8.77938e+06,166.375,0,0,3.00796e+06,210.65,13265.4,84871.4,97588.1,5.91301e+06,93305.4,1.28243e+09,21.9881,0,0,4.39385e+08,0.027634,1.09313e+09,4.63522e+08,1.29888e+08,1.59887e+10,1.08714e+10,1814.79,1.32746e+09,5.49191e+08,1.77099e+09,0.00178996,290781,63140.3,1.75204e-08,2.10245e-08,6.33708,0,0,1.26648e+09,0.0983693,3.75886e+07,2.09583,0.353515,0.321417,1.09042,3.94438e+08,4.63617e+08,0.00555096,0.00543756,1.02224e+08,6.26682e+08,41396.2,21.9576,3215.47,17497.8,0.599728,9.055,186358,2.71593e+06,1.33518e+06,1.23308e+07,2.52012,0,0,170386,927800,1.0692,1.46108e-08,1.68927e-09,1.7533e-08,2.02709e-09,610.38,0.00515532,0.00618906,20.3465,0.100473,5.80967,0.355222,0.171738,0.0467428,112.582,15.267,0.283746,91.766,5.91909e-27,4.61066e-20,553.167,0,0,1.60215,32.2782,754.48,0.0124497,0.000326194,0.00194903,0.000204265,4.7353,47.1904,2.58649,104.219,0.809843,291.185,0.11879,0.019881,0.780314,93.6228,0,0,0.735526,0.295312,0.045816,237.83,26.7833,0.288685,91.5121,2.15381e-26,3.54415e-19,553.167,0,0,0.700778,13.7765,760.106,0.00522573,6.13743e-05,0.000766077,3.59892e-05,4.57811,47.1047,3.65101,143.55,1.07046,284.133,0.111236,0.00891172,0.521406,96.6616,0,0,300.951,0.95136,99.0486,0.0841286,0.0379948,0.0102514,121.575,15.4007,0.0622301,4.4139,0,0,98.8933,24.8531,27.628,220.553,15.4387
237,1959.03,40759.8,1872.95,8.78666e+06,165.355,0,0,3.01054e+06,201.591,12257,83674.8,97588.6,5.94897e+06,93305.5,1.28349e+09,21.8555,0,0,4.39761e+08,0.0264455,1.08937e+09,4.64392e+08,1.29807e+08,1.59427e+10,1.10314e+10,1813.27,1.32381e+09,5.49889e+08,1.7702e+09,0.00179265,290499,63006.6,1.74691e-08,2.09629e-08,6.31042,0,0,1.2653e+09,0.0986358,3.75961e+07,2.10047,0.354435,0.321125,1.04352,3.93972e+08,4.63969e+08,0.00555685,0.00545295,1.01981e+08,6.2708e+08,41435.2,21.958,3227.7,17563.8,0.599708,9.05574,186356,2.71576e+06,1.33518e+06,1.23322e+07,2.50952,0,0,170371,927684,1.02322,1.45684e-08,1.68437e-09,1.74821e-08,2.02121e-09,610.402,0.00514072,0.00617154,20.3472,0.100729,5.80832,0.356098,0.172147,0.0468413,112.623,15.2711,0.283148,91.7656,5.91696e-27,4.61066e-20,553.167,0,0,1.60159,32.2668,754.481,0.0124453,0.000325963,0.00194832,0.00020412,4.73528,47.1903,2.58707,104.242,0.810019,291.184,0.11879,0.0198741,0.780207,93.6229,0,0,0.73748,0.296048,0.0459125,237.961,26.7936,0.288075,91.511,2.15262e-26,3.54414e-19,553.167,0,0,0.700158,13.7643,760.106,0.00522108,6.12654e-05,0.00076539,3.59251e-05,4.57809,47.1046,3.65165,143.575,1.07064,284.133,0.111236,0.00890384,0.52121,96.6617,0,0,300.951,0.95136,99.0486,0.0843363,0.0380857,0.0102729,121.62,15.4052,0.0620984,4.4138,0,0,98.9138,24.8451,27.6236,220.618,15.4433
238,1959.04,41006.6,1872.96,8.79406e+06,164.341,0,0,3.01315e+06,193.122,11325.2,82495.2,97589.1,5.98501e+06,93305.7,1.28457e+09,21.7236,0,0,4.40142e+08,0.0253345,1.08558e+09,4.65255e+08,1.29724e+08,1.58979e+10,1.12049e+10,1811.79,1.32028e+09,5.50588e+08,1.76939e+09,0.00179524,290223,62875.4,1.74172e-08,2.09007e-08,6.28366,0,0,1.26412e+09,0.0988992,3.76032e+07,2.105,0.35535,0.320839,0.999684,3.93505e+08,4.64313e+08,0.00556255,0.00546806,1.01741e+08,6.27474e+08,41473.9,21.9585,3239.86,17629.4,0.599689,9.05649,186353,2.71559e+06,1.33518e+06,1.23335e+07,2.49887,0,0,170356,927569,0.98023,1.45253e-08,1.67939e-09,1.74304e-08,2.01523e-09,610.424,0.00512573,0.00615354,20.3479,0.100982,5.80697,0.356978,0.172558,0.0469409,112.662,15.2751,0.282546,91.7652,5.91491e-27,4.61066e-20,553.167,0,0,1.60105,32.2558,754.481,0.012441,0.00032574,0.00194764,0.000203979,4.73526,47.1901,2.58763,104.265,0.810191,291.184,0.118789,0.0198673,0.780107,93.6229,0,0,0.739437,0.296787,0.0460099,238.087,26.8037,0.287461,91.5099,2.15148e-26,3.54414e-19,553.167,0,0,0.69955,13.7524,760.107,0.00521652,6.11589e-05,0.000764719,3.58625e-05,4.57807,47.1044,3.65228,143.599,1.07082,284.133,0.111235,0.00889612,0.521023,96.6618,0,0,300.951,0.95136,99.0486,0.0845447,0.038177,0.0102947,121.663,15.4095,0.0619659,4.41371,0,0,98.9335,24.8374,27.6193,220.681,15.4477
239,1959.05,41253.9,1872.96,8.79999e+06,163.335,0,0,3.01578e+06,185.2,10464.2,81332.2,97589.6,6.02113e+06,93305.9,1.28544e+09,21.5925,0,0,4.40527e+08,0.0242953,1.08175e+09,4.66111e+08,1.29641e+08,1.58544e+10,1.13917e+10,1810.36,1.31688e+09,5.51289e+08,1.76854e+09,0.00179771,289952,62746.8,1.73649e-08,2.08379e-08,6.25677,0,0,1.26293e+09,0.0991594,3.761e+07,2.10942,0.356261,0.320559,0.958678,3.93037e+08,4.6465e+08,0.00556806,0.00548286,1.01505e+08,6.27861e+08,41512.5,21.959,3251.95,17694.6,0.59967,9.05723,186351,2.71542e+06,1.33518e+06,1.23346e+07,2.48817,0,0,170341,927455,0.940021,1.44815e-08,1.67432e-09,1.73778e-08,2.00915e-09,610.446,0.00511034,0.00613507,20.3487,0.101233,5.80561,0.357862,0.172972,0.0470415,112.699,15.279,0.28194,91.7648,5.91295e-27,4.61065e-20,553.167,0,0,1.60052,32.2452,754.481,0.0124368,0.000325524,0.00194698,0.000203843,4.73524,47.19,2.58817,104.286,0.810357,291.184,0.118789,0.0198608,0.780012,93.623,0,0,0.741399,0.297529,0.0461084,238.209,26.8133,0.286844,91.5088,2.15038e-26,3.54414e-19,553.167,0,0,0.698958,13.7407,760.107,0.00521208,6.10552e-05,0.000764064,3.58015e-05,4.57805,47.1043,3.65289,143.623,1.07099,284.133,0.111235,0.00888859,0.520844,96.6619,0,0,300.951,0.95136,99.0486,0.0847542,0.0382689,0.0103167,121.705,15.4137,0.0618325,4.41361,0,0,98.9524,24.8299,27.6152,220.742,15.4519
240,1959.06,41501.7,1872.96,8.80718e+06,162.336,0,0,3.01702e+06,177.785,9668.75,80185.5,97590.1,6.05733e+06,93306,1.28649e+09,21.462,0,0,4.40707e+08,0.0233226,1.07789e+09,4.66959e+08,1.29557e+08,1.58121e+10,1.15918e+10,1808.96,1.3136e+09,5.51992e+08,1.76767e+09,0.00180008,289687,62621,1.73121e-08,2.07745e-08,6.22974,0,0,1.26173e+09,0.099416,3.76164e+07,2.11372,0.357165,0.320286,0.920296,3.92567e+08,4.64979e+08,0.00557336,0.00549734,1.01273e+08,6.28244e+08,41550.8,21.9595,3263.96,17759.5,0.599651,9.05797,186348,2.71525e+06,1.33518e+06,1.23357e+07,2.47742,0,0,170327,927341,0.902386,1.44377e-08,1.66926e-09,1.73253e-08,2.00308e-09,610.468,0.00509516,0.00611684,20.3494,0.101481,5.80426,0.35875,0.173388,0.0471433,112.735,15.2826,0.28133,91.7644,5.91109e-27,4.61065e-20,553.167,0,0,1.60001,32.2349,754.481,0.0124328,0.000325315,0.00194635,0.000203711,4.73523,47.1898,2.5887,104.307,0.810517,291.184,0.118788,0.0198544,0.779924,93.6231,0,0,0.743365,0.298275,0.046208,238.326,26.8225,0.286222,91.5077,2.14933e-26,3.54414e-19,553.167,0,0,0.698381,13.7294,760.107,0.00520776,6.09542e-05,0.000763426,3.57421e-05,4.57803,47.1041,3.65349,143.647,1.07116,284.132,0.111234,0.00888127,0.520674,96.662,0,0,300.951,0.95136,99.0486,0.0849646,0.0383613,0.0103389,121.744,15.4176,0.0616982,4.41352,0,0,98.9706,24.8228,27.6112,220.8,15.456
241,1959.07,41750,1872.97,8.81434e+06,161.344,0,0,3.02021e+06,170.84,8933.72,79055.1,97590.6,6.0936e+06,93306.2,1.28753e+09,21.3323,0,0,4.41173e+08,0.0224115,1.07401e+09,4.67799e+08,1.29472e+08,1.57712e+10,1.1805e+10,1807.62,1.31046e+09,5.52695e+08,1.76677e+09,0.00180234,289428,62498.2,1.72588e-08,2.07106e-08,6.20255,0,0,1.26054e+09,0.0996689,3.76225e+07,2.11789,0.358064,0.320021,0.884346,3.92097e+08,4.653e+08,0.00557844,0.00551148,1.01045e+08,6.28621e+08,41588.9,21.96,3275.9,17823.9,0.599633,9.05872,186346,2.71509e+06,1.33518e+06,1.23365e+07,2.46661,0,0,170312,927228,0.867135,1.43935e-08,1.66414e-09,1.72722e-08,1.99693e-09,610.491,0.00507975,0.00609835,20.3502,0.101726,5.8029,0.359642,0.173806,0.0472464,112.768,15.2861,0.280715,91.764,5.90932e-27,4.61065e-20,553.167,0,0,1.59952,32.225,754.481,0.0124289,0.000325115,0.00194573,0.000203585,4.73521,47.1897,2.5892,104.328,0.810671,291.184,0.118788,0.0198484,0.779843,93.6232,0,0,0.745336,0.299025,0.0463089,238.437,26.8314,0.285595,91.5066,2.14833e-26,3.54414e-19,553.167,0,0,0.697821,13.7183,760.107,0.00520356,6.08563e-05,0.000762807,3.56845e-05,4.57801,47.104,3.65406,143.669,1.07132,284.132,0.111234,0.00887415,0.520513,96.6621,0,0,300.951,0.95136,99.0486,0.0851762,0.0384543,0.0103614,121.782,15.4214,0.0615628,4.41342,0,0,98.9879,24.8161,27.6075,220.856,15.4599
